2671,tshirt,,80,red
2672,pc,usa,32,red
2673,iphone12,india,84,blue
2674,keyboard,china,78,
2675,iphone13,,41,
2676,ball,paris,73,red
2677,iphone12,india,54,blue
2678,iphone12,paris,13,red
2679,keyboard,china,9,
2680,keyboard,,36,
2681,keyboard,usa,85,red
2682,ball,usa,19,
2683,car,,46,
2684,tshirt,,59,black
2685,ball,china,70,
2686,car,,65,red
2687,pc,china,21,black
2688,ball,,8,black
2689,car,paris,26,blue
2690,iphone13,usa,95,red
2691,ball,usa,45,blue
2692,keyboard,india,16,blue
2693,tshirt,china,75,black
2694,pc,paris,77,red
2695,pc,,90,blue
2696,tshirt,india,29,black
2697,ball,paris,44,red
2698,tshirt,,60,blue
2699,car,usa,29,black
2700,iphone12,china,74,red
2701,keyboard,,31,red
2702,tshirt,paris,83,blue
2703,tshirt,,35,blue
2704,car,paris,69,blue
2705,tshirt,,4,blue
2706,iphone12,india,28,black
2707,pc,usa,94,
2708,iphone12,,93,
2709,iphone13,usa,29,
2710,tshirt,china,75,blue
2711,car,india,18,blue
2712,ball,usa,98,red
2713,car,china,9,black
2714,iphone12,china,65,red
2715,keyboard,usa,74,black
2716,ball,india,57,red
2717,tshirt,paris,86,blue
2718,pc,china,99,blue
2719,,china,80,black
2720,keyboard,usa,61,red
2721,iphone12,usa,73,
2722,,usa,30,black
2723,iphone13,paris,83,red
2724,iphone12,china,95,
2725,tshirt,usa,1,
2726,tshirt,paris,36,red
2727,iphone12,paris,69,blue
2728,ball,china,5,black
2729,ball,china,44,red
2730,,usa,85,blue
2731,ball,paris,79,
2732,keyboard,,80,red
2733,,,3,
2734,iphone13,paris,64,black
2735,tshirt,usa,76,blue
2736,car,,14,black
2737,pc,china,20,black
2738,,paris,22,blue
2739,keyboard,,17,blue
2740,car,paris,71,blue
2741,iphone12,paris,20,red
2742,iphone12,india,44,blue
2743,keyboard,china,40,red
2744,keyboard,usa,34,blue
2745,iphone13,paris,78,blue
2746,tshirt,paris,24,red
2747,car,,5,red
2748,,paris,15,
2749,car,paris,41,red
2750,car,paris,66,
2751,iphone13,paris,83,red
2752,pc,,66,red
2753,,paris,44,black
2754,iphone13,,22,black
2755,car,paris,38,blue
2756,car,,22,red
2757,keyboard,usa,75,blue
2758,ball,,78,
2759,,india,1,blue
2760,car,china,77,red
2761,,india,30,black
2762,car,india,84,
2763,iphone13,china,3,
2764,keyboard,paris,74,blue
2765,ball,paris,38,
2766,pc,china,60,red
2767,keyboard,usa,86,red
2768,,,54,blue
2769,,usa,53,black
2770,iphone13,paris,73,
2771,iphone13,china,70,black
2772,car,paris,34,black
2773,,china,17,black
2774,tshirt,paris,55,red
2775,iphone12,china,96,red
2776,ball,paris,100,red
2777,pc,india,26,red
2778,ball,india,89,
2779,ball,usa,70,blue
2780,car,india,31,
2781,iphone12,,9,black
2782,keyboard,india,15,
2783,iphone13,usa,74,red
2784,keyboard,china,9,black
2785,tshirt,paris,29,
2786,tshirt,usa,68,
2787,iphone12,india,10,blue
2788,pc,,48,red
2789,,usa,21,red
2790,keyboard,usa,15,red
2791,iphone13,usa,34,red
2792,,india,43,red
2793,keyboard,china,89,blue
2794,iphone12,china,10,
2795,tshirt,india,94,red
2796,tshirt,paris,15,red
2797,iphone13,china,86,red
2798,tshirt,,84,black
2799,iphone12,paris,24,red
2800,keyboard,china,57,blue
2801,pc,usa,90,
2802,ball,,45,blue
2803,ball,china,74,red
2804,iphone13,paris,50,blue
2805,car,,10,
2806,tshirt,paris,52,red
2807,ball,paris,47,black
2808,tshirt,usa,72,
2809,car,usa,21,black
2810,iphone12,china,91,blue
2811,pc,paris,47,black
2812,iphone12,paris,56,black
2813,tshirt,usa,90,black
2814,,paris,82,red
2815,pc,,75,black
2816,,paris,16,black
2817,ball,paris,13,red
2818,tshirt,,14,
2819,iphone13,india,63,blue
2820,,,19,blue
2821,,china,67,black
2822,iphone12,china,89,red
2823,iphone12,,18,blue
2824,,,7,blue
2825,pc,india,62,red
2826,tshirt,,51,blue
2827,,,24,blue
2828,pc,,57,
2829,tshirt,china,100,
2830,iphone12,usa,21,black
2831,iphone12,usa,39,red
2832,ball,,67,
2833,keyboard,,31,red
2834,iphone13,,31,red
2835,car,india,5,blue
2836,pc,usa,84,
2837,iphone13,paris,9,red
2838,iphone13,india,15,red
2839,,paris,3,blue
2840,,paris,51,red
2841,car,india,42,black
2842,,usa,12,black
2843,iphone12,india,21,
2844,tshirt,,92,
2845,pc,china,25,
2846,car,usa,79,red
2847,iphone12,china,71,red
2848,iphone12,paris,68,red
2849,keyboard,,7,blue
2850,iphone12,,22,red
2851,iphone13,paris,34,black
2852,pc,paris,9,blue
2853,car,,3,blue
2854,iphone12,usa,32,red
2855,ball,usa,73,
2856,,china,44,red
2857,tshirt,usa,9,blue
2858,pc,paris,55,black
2859,keyboard,india,100,blue
2860,car,paris,32,
2861,keyboard,usa,80,black
2862,keyboard,usa,52,blue
2863,,,77,
2864,car,paris,15,black
2865,iphone12,paris,15,red
2866,keyboard,india,5,
2867,pc,usa,86,blue
2868,iphone13,china,19,black
2869,car,paris,3,blue
2870,iphone13,china,19,black
2871,ball,china,47,
2872,car,,42,
2873,pc,paris,1,red
2874,tshirt,china,57,blue
2875,pc,usa,25,black
2876,tshirt,india,19,red
2877,iphone13,india,22,black
2878,ball,usa,89,red
2879,tshirt,usa,59,
2880,ball,china,39,red
2881,,china,11,blue
2882,ball,usa,69,blue
2883,keyboard,india,72,blue
2884,iphone13,usa,84,red
2885,keyboard,,83,
2886,tshirt,china,58,black
2887,tshirt,,35,black
2888,tshirt,,50,blue
2889,iphone13,china,6,blue
2890,car,india,45,red
2891,tshirt,paris,47,
2892,car,india,99,blue
2893,ball,paris,1,
2894,iphone12,,52,blue
2895,pc,paris,38,
2896,car,paris,27,
2897,keyboard,,21,
2898,pc,,35,blue
2899,keyboard,india,99,black
2900,keyboard,usa,42,black
2901,iphone13,india,35,red
2902,tshirt,india,100,red
2903,keyboard,paris,48,blue
2904,keyboard,paris,12,black
2905,pc,usa,87,blue
2906,pc,usa,14,black
2907,iphone12,india,37,red
2908,iphone13,india,39,black
2909,pc,paris,48,red
2910,iphone13,,41,black
2911,keyboard,paris,12,black
2912,keyboard,usa,41,red
2913,ball,usa,81,blue
2914,keyboard,china,93,
2915,iphone13,usa,43,blue
2916,ball,china,98,red
2917,,paris,9,red
2918,keyboard,china,41,
2919,iphone12,china,41,black
2920,pc,china,58,blue
2921,iphone12,india,36,
2922,iphone12,,5,red
2923,car,china,8,blue
2924,car,usa,25,blue
2925,car,usa,18,black
2926,keyboard,paris,33,blue
2927,pc,china,87,red
2928,pc,usa,80,red
2929,tshirt,,78,red
2930,keyboard,,79,black
2931,,india,82,red
2932,car,paris,84,red
2933,ball,usa,33,red
2934,pc,china,51,black
2935,iphone12,china,83,
2936,keyboard,paris,93,blue
2937,keyboard,paris,58,red
2938,iphone13,usa,32,red
2939,,china,80,
2940,ball,india,35,
2941,,,62,blue
2942,iphone12,usa,41,black
2943,pc,,56,black
2944,iphone13,india,67,black
2945,iphone12,paris,15,blue
2946,keyboard,,56,blue
2947,keyboard,,99,black
2948,car,india,83,blue
2949,,paris,56,
2950,iphone13,india,88,red
2951,pc,india,40,blue
2952,pc,paris,72,black
2953,iphone12,usa,83,blue
2954,pc,paris,16,blue
2955,,paris,27,red
2956,,usa,82,blue
2957,keyboard,paris,16,blue
2958,iphone12,china,74,red
2959,,china,2,blue
2960,car,china,21,black
2961,,,97,black
2962,,usa,47,black
2963,keyboard,paris,51,
2964,tshirt,china,52,blue
2965,pc,china,86,black
2966,iphone13,usa,50,red
2967,car,india,85,
2968,car,india,93,blue
2969,pc,china,1,red
2970,car,,47,
2971,iphone13,usa,66,black
2972,iphone12,india,23,black
2973,keyboard,,68,blue
2974,tshirt,,2,black
2975,car,,71,
2976,keyboard,india,17,black
2977,pc,paris,56,red
2978,car,china,21,blue
2979,tshirt,india,48,
2980,pc,china,96,
2981,ball,,73,
2982,iphone13,india,67,
2983,iphone12,china,34,blue
2984,car,paris,87,red
2985,iphone12,usa,59,black
2986,iphone12,,37,red
2987,tshirt,usa,45,red
2988,iphone12,paris,85,red
2989,,india,100,red
2990,iphone13,india,31,black
2991,,india,16,blue
2992,pc,india,8,black
2993,pc,,12,
2994,car,usa,79,blue
2995,,,7,red
2996,tshirt,india,34,
2997,pc,usa,42,black
2998,tshirt,india,95,
2999,car,china,51,red
3000,ball,usa,64,black
3001,ball,usa,4,black
3002,iphone12,usa,60,
3003,,usa,91,
3004,iphone13,usa,11,
3005,ball,paris,57,blue
3006,pc,paris,38,
3007,ball,,43,red
3008,keyboard,china,13,
3009,ball,,58,blue
3010,car,india,51,black
3011,,usa,35,blue
3012,car,china,68,
3013,pc,paris,85,blue
3014,iphone13,paris,75,blue
3015,iphone13,india,7,
3016,tshirt,china,51,red
3017,ball,china,19,
3018,car,,75,red
3019,iphone13,india,39,
3020,ball,paris,87,black
3021,car,china,49,blue
3022,iphone12,china,76,black
3023,car,china,56,red
3024,tshirt,india,83,black
3025,ball,india,80,blue
3026,car,,9,black
3027,car,paris,100,red
3028,pc,usa,8,black
3029,pc,usa,45,
3030,ball,china,26,
3031,,paris,11,blue
3032,keyboard,china,73,blue
3033,tshirt,usa,24,
3034,iphone13,paris,90,red
3035,keyboard,,31,black
3036,tshirt,usa,69,black
3037,car,china,96,red
3038,car,india,14,red
3039,iphone13,india,97,
3040,,china,92,
3041,tshirt,usa,55,red
3042,pc,usa,30,red
3043,keyboard,india,62,red
3044,iphone13,china,28,black
3045,iphone13,india,83,black
3046,ball,paris,27,black
3047,,india,3,blue
3048,,,24,red
3049,iphone12,india,37,
3050,,india,15,
3051,keyboard,paris,53,red
3052,car,,36,
3053,iphone13,,40,blue
3054,iphone13,paris,43,
3055,keyboard,india,33,blue
3056,iphone12,paris,67,black
3057,iphone12,,3,blue
3058,,,68,red
3059,pc,china,42,blue
3060,pc,china,39,
3061,,paris,13,
3062,pc,china,8,blue
3063,keyboard,,28,black
3064,ball,china,27,red
3065,iphone13,usa,94,
3066,pc,india,95,black
3067,pc,paris,67,black
3068,keyboard,china,54,
3069,car,china,42,black
3070,keyboard,india,64,
3071,tshirt,china,95,black
3072,tshirt,india,35,
3073,keyboard,china,33,red
3074,tshirt,usa,38,black
3075,tshirt,india,57,black
3076,pc,india,68,red
3077,iphone12,china,26,blue
3078,ball,,28,blue
3079,iphone12,china,64,black
3080,pc,china,68,
3081,pc,,32,red
3082,keyboard,india,97,blue
3083,,usa,32,
3084,pc,usa,90,red
3085,,india,30,red
3086,pc,india,59,black
3087,pc,china,58,blue
3088,ball,usa,65,blue
3089,pc,usa,28,
3090,keyboard,,90,
3091,,usa,50,blue
3092,iphone13,paris,71,blue
3093,car,china,38,red
3094,iphone12,india,56,blue
3095,iphone12,india,85,red
3096,pc,paris,64,black
3097,iphone13,,7,
3098,keyboard,usa,84,black
3099,ball,india,77,red
3100,ball,china,32,blue
3101,ball,india,20,black
3102,,china,69,black
3103,iphone12,paris,84,
3104,keyboard,paris,97,red
3105,keyboard,,17,
3106,ball,,36,blue
3107,keyboard,paris,89,
3108,pc,paris,94,black
3109,tshirt,usa,86,red
3110,car,paris,43,
3111,ball,india,92,
3112,iphone12,,54,black
3113,car,china,29,red
3114,ball,paris,70,blue
3115,tshirt,india,16,
3116,ball,usa,8,red
3117,car,usa,60,
3118,,india,32,blue
3119,iphone13,,93,red
3120,pc,india,80,
3121,iphone13,,46,red
3122,car,paris,32,
3123,,usa,9,
3124,iphone13,,75,black
3125,car,china,14,
3126,pc,paris,37,
3127,ball,,86,red
3128,,china,70,black
3129,,,83,
3130,keyboard,china,94,
3131,iphone13,usa,52,blue
3132,car,,13,blue
3133,ball,paris,69,black
3134,ball,paris,32,black
3135,iphone12,china,75,black
3136,ball,paris,22,blue
3137,car,,66,black
3138,iphone13,china,41,blue
3139,tshirt,usa,44,black
3140,iphone13,paris,14,red
3141,pc,china,14,black
3142,car,,13,
3143,,,61,black
3144,ball,usa,36,black
3145,iphone13,usa,59,
3146,keyboard,india,97,black
3147,iphone13,,61,
3148,car,paris,71,red
3149,pc,india,56,black
3150,car,,36,black
3151,car,,1,blue
3152,,india,76,
3153,keyboard,china,86,red
3154,iphone13,paris,85,blue
3155,iphone12,,71,red
3156,tshirt,china,63,
3157,,usa,68,
3158,iphone13,paris,17,
3159,iphone12,,33,black
3160,car,,7,black
3161,tshirt,china,5,black
3162,,paris,90,
3163,ball,paris,31,blue
3164,iphone13,paris,66,black
3165,keyboard,china,46,black
3166,iphone12,paris,3,
3167,tshirt,china,96,blue
3168,iphone12,india,25,
3169,tshirt,paris,80,black
3170,keyboard,usa,93,black
3171,keyboard,china,70,
3172,,,70,
3173,iphone12,india,11,
3174,tshirt,,5,blue
3175,car,paris,83,
3176,,china,4,
3177,tshirt,usa,55,black
3178,pc,paris,6,red
3179,iphone12,,42,red
3180,,india,71,red
3181,iphone12,usa,84,red
3182,,china,66,
3183,tshirt,paris,50,blue
3184,ball,paris,78,blue
3185,keyboard,usa,91,blue
3186,keyboard,usa,39,
3187,car,paris,38,blue
3188,iphone12,india,35,blue
3189,car,china,2,black
3190,car,,1,red
3191,ball,usa,80,
3192,iphone12,paris,51,blue
3193,keyboard,usa,72,red
3194,tshirt,,54,black
3195,tshirt,india,4,blue
3196,iphone13,usa,28,black
3197,car,india,13,red
3198,ball,usa,61,red
3199,,usa,92,black
3200,ball,india,93,red
3201,keyboard,paris,10,
3202,pc,,13,blue
3203,car,,31,blue
3204,,usa,66,red
3205,pc,india,83,
3206,iphone12,,49,blue
3207,iphone12,india,22,blue
3208,pc,india,3,blue
3209,iphone12,usa,49,red
3210,keyboard,india,72,red
3211,keyboard,china,44,black
3212,,usa,70,
3213,,paris,100,blue
3214,pc,china,77,black
3215,tshirt,paris,8,
3216,iphone13,usa,98,
3217,ball,paris,55,black
3218,car,india,25,blue
3219,tshirt,china,19,black
3220,car,india,60,blue
3221,iphone13,usa,79,red
3222,car,china,7,black
3223,iphone12,china,55,blue
3224,iphone13,china,66,black
3225,car,usa,47,
3226,iphone12,china,98,black
3227,iphone13,india,5,blue
3228,ball,,24,red
3229,ball,paris,94,blue
3230,car,china,36,blue
3231,ball,usa,26,black
3232,keyboard,,41,black
3233,pc,china,71,
3234,ball,china,60,red
3235,tshirt,paris,48,
3236,,paris,13,blue
3237,ball,usa,66,black
3238,,usa,1,
3239,pc,china,38,blue
3240,,paris,64,
3241,iphone12,india,49,
3242,tshirt,china,96,blue
3243,ball,paris,93,
3244,,india,90,
3245,iphone12,,11,
3246,keyboard,paris,55,blue
3247,tshirt,paris,98,red
3248,car,usa,10,
3249,iphone12,paris,10,black
3250,iphone12,usa,29,
3251,keyboard,,57,
3252,keyboard,paris,58,
3253,ball,paris,83,red
3254,iphone13,usa,91,
3255,,china,82,blue
3256,pc,usa,61,red
3257,keyboard,china,13,blue
3258,tshirt,,82,red
3259,iphone12,,63,blue
3260,tshirt,india,89,black
3261,iphone12,china,81,red
3262,iphone13,usa,80,
3263,iphone12,usa,11,
3264,keyboard,india,77,
3265,tshirt,usa,57,red
3266,keyboard,india,48,black
3267,car,,69,
3268,ball,paris,30,
3269,pc,india,50,blue
3270,iphone13,paris,76,red
3271,pc,china,71,
3272,ball,paris,61,blue
3273,car,,19,blue
3274,iphone13,paris,81,red
3275,keyboard,,46,black
3276,pc,usa,30,blue
3277,,india,79,blue
3278,keyboard,india,93,blue
3279,,paris,15,blue
3280,tshirt,usa,72,red
3281,iphone13,paris,69,
3282,,usa,39,red
3283,pc,china,81,red
3284,pc,india,69,blue
3285,iphone13,india,35,black
3286,car,,27,black
3287,iphone12,usa,34,black
3288,,,75,black
3289,pc,china,40,black
3290,pc,india,86,
3291,,usa,100,
3292,ball,china,7,
3293,tshirt,china,48,red
3294,iphone12,paris,35,red
3295,pc,paris,77,blue
3296,iphone13,china,72,
3297,ball,china,19,black
3298,keyboard,india,35,
3299,keyboard,paris,70,
3300,keyboard,,32,black
3301,car,,45,blue
3302,ball,india,52,
3303,car,china,41,black
3304,iphone13,china,47,
3305,tshirt,,37,red
3306,ball,usa,79,black
3307,iphone12,paris,7,
3308,car,paris,57,blue
3309,iphone12,india,28,black
3310,iphone13,,78,black
3311,tshirt,,47,red
3312,ball,paris,95,blue
3313,ball,usa,72,red
3314,tshirt,china,20,black
3315,keyboard,china,83,black
3316,iphone13,usa,17,blue
3317,tshirt,china,55,red
3318,ball,china,79,black
3319,iphone13,india,16,blue
3320,keyboard,india,68,black
3321,pc,india,85,black
3322,iphone12,india,24,blue
3323,iphone13,paris,82,
3324,tshirt,usa,30,black
3325,keyboard,china,54,blue
3326,iphone12,usa,86,blue
3327,ball,paris,51,black
3328,iphone13,china,62,red
3329,,,32,blue
3330,car,india,54,
3331,,india,23,red
3332,tshirt,china,21,blue
3333,pc,india,18,red
3334,pc,paris,40,red
3335,tshirt,india,99,blue
3336,iphone12,paris,8,blue
3337,iphone12,china,27,
3338,,paris,53,red
3339,tshirt,india,98,
3340,car,usa,5,blue
3341,pc,china,7,
3342,car,china,80,
3343,car,india,46,blue
3344,car,india,47,blue
3345,iphone13,china,97,blue
3346,car,india,38,black
3347,tshirt,usa,15,black
3348,iphone13,usa,13,red
3349,iphone13,paris,84,
3350,ball,china,3,black
3351,iphone12,india,70,black
3352,car,paris,88,black
3353,iphone13,india,72,red
3354,ball,paris,82,
3355,keyboard,,59,
3356,,china,29,red
3357,tshirt,paris,90,blue
3358,iphone12,china,94,blue
3359,keyboard,usa,27,blue
3360,iphone13,paris,1,
3361,car,paris,4,blue
3362,pc,china,57,
3363,iphone12,,49,red
3364,pc,,25,black
3365,iphone12,india,60,red
3366,car,india,53,blue
3367,tshirt,,2,black
3368,iphone12,usa,40,
3369,tshirt,paris,32,
3370,tshirt,,44,black
3371,keyboard,india,100,red
3372,pc,china,64,black
3373,tshirt,usa,83,
3374,ball,,61,black
3375,,china,47,blue
3376,iphone12,,37,black
3377,,paris,50,black
3378,keyboard,,35,red
3379,,usa,1,blue
3380,pc,china,25,red
3381,pc,china,79,
3382,ball,,94,blue
3383,ball,paris,46,black
3384,keyboard,china,55,black
3385,keyboard,usa,74,black
3386,iphone12,usa,62,blue
3387,tshirt,usa,41,
3388,,china,75,red
3389,pc,,46,black
3390,,usa,57,black
3391,car,china,10,blue
3392,keyboard,paris,29,black
3393,ball,usa,78,
3394,,paris,26,red
3395,pc,paris,13,black
3396,pc,india,83,black
3397,keyboard,india,91,black
3398,ball,paris,66,black
3399,car,china,16,
3400,iphone12,,33,black
3401,tshirt,,25,
3402,iphone12,india,41,black
3403,car,paris,78,black
3404,keyboard,india,5,
3405,iphone12,china,88,red
3406,pc,india,67,black
3407,keyboard,paris,30,black
3408,tshirt,,64,black
3409,tshirt,usa,73,
3410,keyboard,china,16,
3411,,paris,4,red
3412,tshirt,,41,blue
3413,ball,usa,34,red
3414,iphone12,paris,10,
3415,iphone13,paris,68,blue
3416,car,china,20,blue
3417,car,india,11,blue
3418,,india,75,
3419,ball,usa,62,blue
3420,car,usa,56,black
3421,iphone13,,67,
3422,keyboard,,12,
3423,keyboard,usa,26,blue
3424,tshirt,india,8,blue
3425,pc,india,30,blue
3426,ball,usa,89,black
3427,,paris,7,blue
3428,car,china,40,black
3429,iphone13,china,57,black
3430,iphone13,,63,
3431,,china,42,black
3432,car,china,77,black
3433,iphone12,china,22,
3434,tshirt,,38,red
3435,iphone13,usa,62,blue
3436,iphone13,,21,
3437,pc,india,13,black
3438,keyboard,paris,55,red
3439,car,paris,75,black
3440,car,usa,52,red
3441,pc,china,58,red
3442,pc,usa,15,blue
3443,pc,paris,51,red
3444,,india,78,
3445,iphone13,usa,17,
3446,tshirt,paris,30,blue
3447,ball,india,67,red
3448,car,india,16,
3449,ball,paris,1,red
3450,ball,china,63,black
3451,,,25,red
3452,tshirt,paris,45,
3453,keyboard,china,96,blue
3454,tshirt,china,47,red
3455,iphone13,,71,
3456,iphone12,paris,74,blue
3457,tshirt,,49,red
3458,,paris,11,blue
3459,,paris,19,black
3460,iphone12,india,67,black
3461,,,78,black
3462,iphone12,paris,2,
3463,pc,usa,74,black
3464,ball,paris,63,blue
3465,,india,17,blue
3466,iphone13,paris,78,blue
3467,keyboard,,81,
3468,,usa,14,
3469,iphone12,usa,54,blue
3470,pc,india,68,blue
3471,,,2,
3472,keyboard,,82,blue
3473,iphone12,china,20,black
3474,pc,usa,5,blue
3475,ball,usa,67,black
3476,iphone13,,75,blue
3477,,,36,blue
3478,iphone13,,36,red
3479,tshirt,india,28,blue
3480,car,paris,71,black
3481,,usa,8,black
3482,iphone13,china,82,
3483,car,,71,
3484,car,china,44,red
3485,tshirt,usa,73,blue
3486,pc,paris,41,blue
3487,,,85,black
3488,pc,,60,black
3489,car,,90,
3490,tshirt,usa,78,red
3491,,usa,72,blue
3492,car,,39,blue
3493,keyboard,china,51,black
3494,iphone13,paris,20,blue
3495,pc,usa,56,blue
3496,,usa,62,red
3497,,,73,black
3498,car,paris,66,black
3499,iphone13,paris,100,red
3500,keyboard,india,92,blue
3501,iphone13,usa,58,black
3502,iphone12,,88,blue
3503,iphone12,china,26,black
3504,,paris,90,blue
3505,pc,,99,
3506,iphone13,,84,
3507,pc,,84,red
3508,ball,,37,black
3509,tshirt,china,19,red
3510,iphone12,india,85,black
3511,car,paris,25,red
3512,pc,china,54,blue
3513,pc,usa,89,black
3514,car,,29,
3515,keyboard,usa,72,red
3516,iphone12,usa,14,red
3517,ball,usa,56,black
3518,ball,paris,28,blue
3519,keyboard,india,54,red
3520,pc,,73,blue
3521,car,paris,74,
3522,iphone12,india,34,black
3523,tshirt,,83,black
3524,iphone13,india,18,black
3525,ball,china,13,blue
3526,pc,paris,14,blue
3527,car,usa,13,
3528,iphone13,usa,86,black
3529,tshirt,paris,5,
3530,tshirt,china,94,blue
3531,keyboard,usa,88,black
3532,iphone12,china,57,blue
3533,car,,3,black
3534,ball,china,7,
3535,iphone13,usa,9,
3536,,china,96,blue
3537,pc,india,39,red
3538,ball,india,7,blue
3539,pc,india,6,
3540,keyboard,paris,6,blue
3541,tshirt,,77,
3542,keyboard,china,15,red
3543,tshirt,,70,red
3544,iphone12,india,44,red
3545,pc,india,66,black
3546,tshirt,,62,
3547,iphone12,,13,black
3548,iphone13,usa,48,red
3549,ball,paris,80,red
3550,car,,52,black
3551,keyboard,india,77,black
3552,tshirt,india,64,blue
3553,car,usa,11,blue
3554,iphone12,usa,56,black
3555,keyboard,,2,red
3556,ball,china,23,black
3557,pc,,67,red
3558,pc,china,4,red
3559,,usa,23,red
3560,ball,,34,red
3561,,china,28,blue
3562,iphone12,china,73,blue
3563,,paris,26,red
3564,iphone12,china,77,black
3565,,india,43,black
3566,iphone13,paris,91,black
3567,,usa,25,red
3568,iphone13,china,73,black
3569,car,china,62,black
3570,pc,,82,blue
3571,ball,china,33,red
3572,tshirt,paris,89,blue
3573,iphone12,china,26,black
3574,keyboard,paris,56,blue
3575,iphone13,,100,black
3576,pc,paris,38,red
3577,pc,usa,78,blue
3578,tshirt,,59,blue
3579,,india,20,
3580,keyboard,paris,25,
3581,iphone12,china,66,blue
3582,iphone12,,55,
3583,iphone13,india,23,blue
3584,,china,92,black
3585,,,2,black
3586,tshirt,,48,
3587,keyboard,,52,blue
3588,ball,paris,67,red
3589,ball,,46,red
3590,ball,india,33,blue
3591,car,india,9,black
3592,keyboard,china,82,red
3593,pc,usa,61,red
3594,iphone13,india,48,
3595,keyboard,paris,82,
3596,keyboard,paris,56,black
3597,ball,usa,87,black
3598,pc,,73,blue
3599,tshirt,usa,17,black
3600,pc,paris,86,black
3601,pc,paris,20,black
3602,car,paris,56,blue
3603,keyboard,china,16,red
3604,ball,usa,67,red
3605,tshirt,paris,78,blue
3606,,,54,black
3607,,usa,12,red
3608,pc,india,72,blue
3609,,india,14,
3610,tshirt,india,47,red
3611,keyboard,paris,14,
3612,tshirt,,98,blue
3613,ball,paris,8,
3614,,usa,69,
3615,tshirt,paris,46,
3616,ball,paris,15,blue
3617,ball,china,50,black
3618,keyboard,usa,20,
3619,ball,india,33,blue
3620,iphone13,,73,black
3621,ball,india,4,blue
3622,ball,usa,32,red
3623,ball,china,68,black
3624,keyboard,paris,96,blue
3625,car,,75,red
3626,,china,15,black
3627,pc,usa,78,red
3628,keyboard,,49,blue
3629,iphone13,china,89,
3630,pc,china,6,red
3631,ball,paris,60,red
3632,keyboard,india,54,black
3633,ball,usa,8,blue
3634,iphone13,usa,3,red
3635,ball,china,20,red
3636,,china,43,red
3637,pc,usa,16,red
3638,ball,china,60,black
3639,keyboard,,74,red
3640,pc,usa,58,
3641,iphone13,paris,46,
3642,tshirt,paris,1,red
3643,car,usa,19,black
3644,pc,usa,22,black
3645,ball,usa,73,black
3646,iphone12,,58,blue
3647,tshirt,,87,red
3648,,india,21,blue
3649,ball,usa,72,black
3650,ball,paris,52,black
3651,car,usa,32,red
3652,car,usa,1,blue
3653,iphone12,paris,42,red
3654,iphone12,usa,26,black
3655,iphone12,china,31,blue
3656,tshirt,,46,black
3657,iphone13,india,64,red
3658,keyboard,china,18,black
3659,keyboard,,27,red
3660,iphone12,,55,black
3661,tshirt,,73,
3662,ball,china,24,blue
3663,iphone12,,78,red
3664,,india,41,red
3665,iphone12,india,91,
3666,iphone12,india,14,
3667,keyboard,usa,3,red
3668,tshirt,china,84,black
3669,iphone12,usa,19,black
3670,keyboard,,69,blue
3671,keyboard,,36,red
3672,iphone12,paris,28,black
3673,iphone13,paris,7,red
3674,iphone12,paris,78,blue
3675,iphone12,china,28,blue
3676,pc,,61,
3677,iphone12,,53,blue
3678,pc,paris,91,blue
3679,ball,china,5,black
3680,ball,usa,3,black
3681,pc,india,23,black
3682,tshirt,china,59,red
3683,car,,95,
3684,pc,india,14,
3685,tshirt,,25,red
3686,car,paris,27,black
3687,,india,27,blue
3688,tshirt,paris,93,red
3689,pc,china,41,
3690,ball,usa,58,
3691,tshirt,india,65,blue
3692,,,57,
3693,iphone12,paris,16,blue
3694,car,paris,60,
3695,tshirt,usa,82,blue
3696,car,,18,red
3697,iphone13,,13,blue
3698,pc,china,96,blue
3699,ball,paris,64,red
3700,,,39,
3701,pc,,13,black
3702,ball,india,71,
3703,,usa,32,
3704,keyboard,paris,30,black
3705,keyboard,,10,
3706,pc,india,7,red
3707,iphone13,,90,
3708,keyboard,china,16,black
3709,keyboard,china,50,
3710,keyboard,paris,70,
3711,iphone13,india,54,
3712,iphone12,usa,89,black
3713,iphone13,,74,
3714,tshirt,china,10,blue
3715,keyboard,china,28,black
3716,keyboard,paris,84,blue
3717,iphone13,usa,5,
3718,iphone12,usa,31,
3719,iphone12,paris,37,
3720,pc,india,48,red
3721,,paris,2,red
3722,pc,paris,15,red
3723,iphone13,india,34,red
3724,tshirt,paris,57,black
3725,iphone13,usa,78,
3726,iphone12,paris,51,black
3727,keyboard,india,85,blue
3728,ball,india,100,blue
3729,tshirt,china,36,black
3730,iphone12,paris,19,blue
3731,iphone12,china,46,
3732,ball,usa,53,red
3733,car,china,90,blue
3734,keyboard,paris,54,blue
3735,iphone12,usa,6,blue
3736,car,,16,blue
3737,iphone13,paris,86,blue
3738,car,paris,78,red
3739,,,47,red
3740,iphone13,,71,
3741,,usa,68,
3742,ball,usa,22,
3743,car,china,38,black
3744,iphone12,,82,
3745,tshirt,china,26,black
3746,iphone13,usa,47,red
3747,iphone13,usa,29,red
3748,,india,21,red
3749,car,paris,49,black
3750,tshirt,china,80,
3751,keyboard,china,40,black
3752,car,india,73,blue
3753,iphone13,paris,61,black
3754,iphone13,,16,
3755,tshirt,india,80,
3756,keyboard,china,44,black
3757,keyboard,usa,35,red
3758,iphone12,china,45,black
