12440,ball,china,82,
12441,iphone13,usa,90,black
12442,keyboard,usa,53,blue
12443,iphone13,china,28,black
12444,pc,,63,red
12445,ball,usa,56,red
12446,pc,china,87,black
12447,iphone12,usa,45,
12448,keyboard,paris,32,
12449,iphone13,usa,35,blue
12450,,usa,66,
12451,car,china,41,black
12452,iphone13,usa,24,black
12453,keyboard,,65,
12454,keyboard,china,65,black
12455,iphone12,india,31,
12456,keyboard,india,100,blue
12457,ball,paris,21,red
12458,keyboard,paris,3,black
12459,pc,india,13,
12460,keyboard,paris,28,
12461,,,67,
12462,iphone13,china,47,black
12463,iphone13,usa,96,
12464,keyboard,usa,74,
12465,ball,india,67,
12466,,,53,
12467,iphone12,usa,42,
12468,keyboard,india,66,blue
12469,,paris,58,black
12470,car,,31,red
12471,car,,33,blue
12472,iphone12,paris,81,blue
12473,tshirt,,64,red
12474,iphone12,paris,8,blue
12475,iphone12,,63,red
12476,keyboard,india,34,black
12477,iphone12,,9,
12478,keyboard,paris,59,black
12479,tshirt,,76,red
12480,car,,43,
12481,iphone12,,44,blue
12482,ball,india,17,blue
12483,keyboard,india,92,
12484,tshirt,,22,red
12485,iphone13,paris,52,
12486,car,usa,45,black
12487,iphone13,,68,black
12488,pc,usa,56,red
12489,,usa,36,red
12490,car,china,28,black
12491,iphone12,india,29,
12492,,usa,74,red
12493,iphone12,paris,65,black
12494,iphone13,,5,red
12495,tshirt,usa,18,black
12496,iphone13,india,50,red
12497,,china,63,
12498,iphone12,,29,
12499,car,india,53,red
12500,tshirt,paris,17,blue
12501,car,china,35,red
12502,keyboard,,89,
12503,ball,paris,18,
12504,pc,,79,red
12505,tshirt,usa,31,
12506,car,paris,28,
12507,car,china,34,
12508,keyboard,paris,37,
12509,keyboard,china,37,red
12510,iphone13,paris,43,black
12511,,,35,black
12512,car,paris,11,
12513,,,63,black
12514,pc,india,36,
12515,tshirt,india,47,blue
12516,pc,paris,66,
12517,tshirt,china,93,blue
12518,car,india,63,
12519,iphone13,india,68,black
12520,keyboard,china,95,blue
12521,car,china,44,red
12522,car,india,87,black
12523,iphone12,india,80,blue
12524,ball,china,92,black
12525,ball,,53,red
12526,tshirt,india,50,blue
12527,keyboard,china,11,blue
12528,tshirt,paris,57,red
12529,keyboard,china,79,blue
12530,keyboard,usa,37,
12531,iphone12,,18,black
12532,tshirt,,70,red
12533,keyboard,,21,black
12534,car,usa,32,
12535,iphone12,usa,96,blue
12536,iphone12,usa,22,
12537,ball,paris,51,
12538,pc,china,69,black
12539,iphone13,paris,77,blue
12540,pc,paris,75,
12541,iphone13,paris,98,black
12542,keyboard,,76,black
12543,iphone13,india,60,
12544,ball,india,6,red
12545,pc,usa,33,black
12546,iphone13,india,15,
12547,,india,53,
12548,ball,china,30,black
12549,ball,usa,41,blue
12550,ball,india,46,red
12551,keyboard,paris,77,red
12552,iphone12,india,5,
12553,tshirt,usa,67,
12554,,india,58,blue
12555,iphone12,paris,50,red
12556,iphone12,usa,16,black
12557,car,usa,39,
12558,iphone12,china,16,
12559,tshirt,china,64,blue
12560,ball,india,62,black
12561,ball,,88,red
12562,ball,,19,red
12563,tshirt,paris,29,blue
12564,tshirt,usa,35,black
12565,ball,china,32,
12566,car,,76,
12567,iphone12,,43,red
12568,pc,paris,43,
12569,ball,paris,75,black
12570,,india,32,red
12571,ball,,31,black
12572,tshirt,paris,65,
12573,keyboard,china,29,blue
12574,iphone12,china,2,black
12575,iphone13,china,16,
12576,pc,china,83,
12577,,china,32,red
12578,car,usa,7,
12579,ball,china,44,blue
12580,keyboard,china,95,black
12581,ball,india,98,red
12582,iphone12,,55,
12583,keyboard,usa,78,blue
12584,ball,paris,53,blue
12585,ball,china,16,blue
12586,iphone13,,64,black
12587,car,,45,blue
12588,,,65,blue
12589,tshirt,india,51,blue
12590,iphone12,india,30,
12591,iphone13,china,67,red
12592,tshirt,china,81,
12593,ball,india,75,
12594,iphone13,india,41,
12595,pc,india,9,blue
12596,keyboard,india,8,black
12597,iphone12,,42,blue
12598,car,paris,26,red
12599,pc,paris,49,black
12600,iphone12,paris,64,blue
12601,car,paris,91,
12602,ball,india,91,red
12603,keyboard,usa,93,black
12604,ball,china,60,
12605,iphone13,paris,36,
12606,iphone13,,47,red
12607,keyboard,india,67,red
12608,tshirt,china,98,blue
12609,,paris,42,blue
12610,iphone12,india,54,blue
12611,tshirt,india,35,black
12612,car,india,10,red
12613,keyboard,paris,31,black
12614,tshirt,,39,black
12615,iphone13,,70,
12616,keyboard,india,32,
12617,,,68,black
12618,car,china,15,blue
12619,iphone12,,78,
12620,iphone13,india,63,black
12621,,usa,18,red
12622,tshirt,usa,16,blue
12623,car,,100,black
12624,ball,paris,39,red
12625,tshirt,,31,blue
12626,pc,india,89,
12627,ball,china,13,blue
12628,keyboard,,49,red
12629,tshirt,china,44,
12630,iphone12,china,75,black
12631,tshirt,,50,blue
12632,pc,,61,red
12633,iphone13,usa,6,blue
12634,,china,2,red
12635,keyboard,india,34,black
12636,iphone12,paris,1,
12637,keyboard,india,77,
12638,ball,usa,14,red
12639,,india,100,black
12640,iphone13,usa,21,red
12641,iphone12,india,78,
12642,,usa,11,red
12643,keyboard,,23,blue
12644,tshirt,china,17,blue
12645,iphone13,china,30,blue
12646,pc,china,70,blue
12647,keyboard,india,34,
12648,car,china,89,blue
12649,ball,,87,red
12650,car,usa,81,
12651,iphone12,india,83,red
12652,iphone13,,85,red
12653,tshirt,china,13,blue
12654,keyboard,india,66,red
12655,pc,paris,8,black
12656,car,,2,black
12657,iphone12,paris,18,red
12658,iphone12,paris,93,
12659,keyboard,,67,red
12660,,china,82,blue
12661,tshirt,paris,18,red
12662,tshirt,india,74,black
12663,ball,china,92,black
12664,car,,54,red
12665,iphone12,china,90,blue
12666,iphone12,india,78,
12667,pc,usa,39,blue
12668,keyboard,india,2,blue
12669,tshirt,,8,black
12670,tshirt,china,88,blue
12671,iphone12,paris,73,black
12672,tshirt,,80,red
12673,pc,usa,32,red
12674,iphone12,india,84,blue
12675,keyboard,china,78,
12676,iphone13,,41,
12677,ball,paris,73,red
12678,iphone12,india,54,blue
12679,iphone12,paris,13,red
12680,keyboard,china,9,
12681,keyboard,,36,
12682,keyboard,usa,85,red
12683,ball,usa,19,
12684,car,,46,
12685,tshirt,,59,black
12686,ball,china,70,
12687,car,,65,red
12688,pc,china,21,black
12689,ball,,8,black
12690,car,paris,26,blue
12691,iphone13,usa,95,red
12692,ball,usa,45,blue
12693,keyboard,india,16,blue
12694,tshirt,china,75,black
12695,pc,paris,77,red
12696,pc,,90,blue
12697,tshirt,india,29,black
12698,ball,paris,44,red
12699,tshirt,,60,blue
12700,car,usa,29,black
12701,iphone12,china,74,red
12702,keyboard,,31,red
12703,tshirt,paris,83,blue
12704,tshirt,,35,blue
12705,car,paris,69,blue
12706,tshirt,,4,blue
12707,iphone12,india,28,black
12708,pc,usa,94,
12709,iphone12,,93,
12710,iphone13,usa,29,
12711,tshirt,china,75,blue
12712,car,india,18,blue
12713,ball,usa,98,red
12714,car,china,9,black
12715,iphone12,china,65,red
12716,keyboard,usa,74,black
12717,ball,india,57,red
12718,tshirt,paris,86,blue
12719,pc,china,99,blue
12720,,china,80,black
12721,keyboard,usa,61,red
12722,iphone12,usa,73,
12723,,usa,30,black
12724,iphone13,paris,83,red
12725,iphone12,china,95,
12726,tshirt,usa,1,
12727,tshirt,paris,36,red
12728,iphone12,paris,69,blue
12729,ball,china,5,black
12730,ball,china,44,red
12731,,usa,85,blue
12732,ball,paris,79,
12733,keyboard,,80,red
12734,,,3,
12735,iphone13,paris,64,black
12736,tshirt,usa,76,blue
12737,car,,14,black
12738,pc,china,20,black
12739,,paris,22,blue
12740,keyboard,,17,blue
12741,car,paris,71,blue
12742,iphone12,paris,20,red
12743,iphone12,india,44,blue
12744,keyboard,china,40,red
12745,keyboard,usa,34,blue
12746,iphone13,paris,78,blue
12747,tshirt,paris,24,red
12748,car,,5,red
12749,,paris,15,
12750,car,paris,41,red
12751,car,paris,66,
12752,iphone13,paris,83,red
12753,pc,,66,red
12754,,paris,44,black
12755,iphone13,,22,black
12756,car,paris,38,blue
12757,car,,22,red
12758,keyboard,usa,75,blue
12759,ball,,78,
12760,,india,1,blue
12761,car,china,77,red
12762,,india,30,black
12763,car,india,84,
12764,iphone13,china,3,
12765,keyboard,paris,74,blue
12766,ball,paris,38,
12767,pc,china,60,red
12768,keyboard,usa,86,red
12769,,,54,blue
12770,,usa,53,black
12771,iphone13,paris,73,
12772,iphone13,china,70,black
12773,car,paris,34,black
12774,,china,17,black
12775,tshirt,paris,55,red
12776,iphone12,china,96,red
12777,ball,paris,100,red
12778,pc,india,26,red
12779,ball,india,89,
12780,ball,usa,70,blue
12781,car,india,31,
12782,iphone12,,9,black
12783,keyboard,india,15,
12784,iphone13,usa,74,red
12785,keyboard,china,9,black
12786,tshirt,paris,29,
12787,tshirt,usa,68,
12788,iphone12,india,10,blue
12789,pc,,48,red
12790,,usa,21,red
12791,keyboard,usa,15,red
12792,iphone13,usa,34,red
12793,,india,43,red
12794,keyboard,china,89,blue
12795,iphone12,china,10,
12796,tshirt,india,94,red
12797,tshirt,paris,15,red
12798,iphone13,china,86,red
12799,tshirt,,84,black
12800,iphone12,paris,24,red
12801,keyboard,china,57,blue
12802,pc,usa,90,
12803,ball,,45,blue
12804,ball,china,74,red
12805,iphone13,paris,50,blue
12806,car,,10,
12807,tshirt,paris,52,red
12808,ball,paris,47,black
12809,tshirt,usa,72,
12810,car,usa,21,black
12811,iphone12,china,91,blue
12812,pc,paris,47,black
12813,iphone12,paris,56,black
12814,tshirt,usa,90,black
12815,,paris,82,red
12816,pc,,75,black
12817,,paris,16,black
12818,ball,paris,13,red
12819,tshirt,,14,
12820,iphone13,india,63,blue
12821,,,19,blue
12822,,china,67,black
12823,iphone12,china,89,red
12824,iphone12,,18,blue
12825,,,7,blue
12826,pc,india,62,red
12827,tshirt,,51,blue
12828,,,24,blue
12829,pc,,57,
12830,tshirt,china,100,
12831,iphone12,usa,21,black
12832,iphone12,usa,39,red
12833,ball,,67,
12834,keyboard,,31,red
12835,iphone13,,31,red
12836,car,india,5,blue
12837,pc,usa,84,
12838,iphone13,paris,9,red
12839,iphone13,india,15,red
12840,,paris,3,blue
12841,,paris,51,red
12842,car,india,42,black
12843,,usa,12,black
12844,iphone12,india,21,
12845,tshirt,,92,
12846,pc,china,25,
12847,car,usa,79,red
12848,iphone12,china,71,red
12849,iphone12,paris,68,red
12850,keyboard,,7,blue
12851,iphone12,,22,red
12852,iphone13,paris,34,black
12853,pc,paris,9,blue
12854,car,,3,blue
12855,iphone12,usa,32,red
12856,ball,usa,73,
12857,,china,44,red
12858,tshirt,usa,9,blue
12859,pc,paris,55,black
12860,keyboard,india,100,blue
12861,car,paris,32,
12862,keyboard,usa,80,black
12863,keyboard,usa,52,blue
12864,,,77,
12865,car,paris,15,black
12866,iphone12,paris,15,red
12867,keyboard,india,5,
12868,pc,usa,86,blue
12869,iphone13,china,19,black
12870,car,paris,3,blue
12871,iphone13,china,19,black
12872,ball,china,47,
12873,car,,42,
12874,pc,paris,1,red
12875,tshirt,china,57,blue
12876,pc,usa,25,black
12877,tshirt,india,19,red
12878,iphone13,india,22,black
12879,ball,usa,89,red
12880,tshirt,usa,59,
12881,ball,china,39,red
12882,,china,11,blue
12883,ball,usa,69,blue
12884,keyboard,india,72,blue
12885,iphone13,usa,84,red
12886,keyboard,,83,
12887,tshirt,china,58,black
12888,tshirt,,35,black
12889,tshirt,,50,blue
12890,iphone13,china,6,blue
12891,car,india,45,red
12892,tshirt,paris,47,
12893,car,india,99,blue
12894,ball,paris,1,
12895,iphone12,,52,blue
12896,pc,paris,38,
12897,car,paris,27,
12898,keyboard,,21,
12899,pc,,35,blue
12900,keyboard,india,99,black
12901,keyboard,usa,42,black
12902,iphone13,india,35,red
12903,tshirt,india,100,red
12904,keyboard,paris,48,blue
12905,keyboard,paris,12,black
12906,pc,usa,87,blue
12907,pc,usa,14,black
12908,iphone12,india,37,red
12909,iphone13,india,39,black
12910,pc,paris,48,red
12911,iphone13,,41,black
12912,keyboard,paris,12,black
12913,keyboard,usa,41,red
12914,ball,usa,81,blue
12915,keyboard,china,93,
12916,iphone13,usa,43,blue
12917,ball,china,98,red
12918,,paris,9,red
12919,keyboard,china,41,
12920,iphone12,china,41,black
12921,pc,china,58,blue
12922,iphone12,india,36,
12923,iphone12,,5,red
12924,car,china,8,blue
12925,car,usa,25,blue
12926,car,usa,18,black
12927,keyboard,paris,33,blue
12928,pc,china,87,red
12929,pc,usa,80,red
12930,tshirt,,78,red
12931,keyboard,,79,black
12932,,india,82,red
12933,car,paris,84,red
12934,ball,usa,33,red
12935,pc,china,51,black
12936,iphone12,china,83,
12937,keyboard,paris,93,blue
12938,keyboard,paris,58,red
12939,iphone13,usa,32,red
12940,,china,80,
12941,ball,india,35,
12942,,,62,blue
12943,iphone12,usa,41,black
12944,pc,,56,black
12945,iphone13,india,67,black
12946,iphone12,paris,15,blue
12947,keyboard,,56,blue
12948,keyboard,,99,black
12949,car,india,83,blue
12950,,paris,56,
12951,iphone13,india,88,red
12952,pc,india,40,blue
12953,pc,paris,72,black
12954,iphone12,usa,83,blue
12955,pc,paris,16,blue
12956,,paris,27,red
12957,,usa,82,blue
12958,keyboard,paris,16,blue
12959,iphone12,china,74,red
12960,,china,2,blue
12961,car,china,21,black
12962,,,97,black
12963,,usa,47,black
12964,keyboard,paris,51,
12965,tshirt,china,52,blue
12966,pc,china,86,black
12967,iphone13,usa,50,red
12968,car,india,85,
12969,car,india,93,blue
12970,pc,china,1,red
12971,car,,47,
12972,iphone13,usa,66,black
12973,iphone12,india,23,black
12974,keyboard,,68,blue
12975,tshirt,,2,black
12976,car,,71,
12977,keyboard,india,17,black
12978,pc,paris,56,red
12979,car,china,21,blue
12980,tshirt,india,48,
12981,pc,china,96,
12982,ball,,73,
12983,iphone13,india,67,
12984,iphone12,china,34,blue
12985,car,paris,87,red
12986,iphone12,usa,59,black
12987,iphone12,,37,red
12988,tshirt,usa,45,red
12989,iphone12,paris,85,red
12990,,india,100,red
12991,iphone13,india,31,black
12992,,india,16,blue
12993,pc,india,8,black
12994,pc,,12,
12995,car,usa,79,blue
12996,,,7,red
12997,tshirt,india,34,
12998,pc,usa,42,black
12999,tshirt,india,95,
13000,car,china,51,red
13001,ball,usa,64,black
13002,ball,usa,4,black
13003,iphone12,usa,60,
13004,,usa,91,
13005,iphone13,usa,11,
13006,ball,paris,57,blue
13007,pc,paris,38,
13008,ball,,43,red
13009,keyboard,china,13,
13010,ball,,58,blue
13011,car,india,51,black
13012,,usa,35,blue
13013,car,china,68,
13014,pc,paris,85,blue
13015,iphone13,paris,75,blue
13016,iphone13,india,7,
13017,tshirt,china,51,red
13018,ball,china,19,
13019,car,,75,red
13020,iphone13,india,39,
13021,ball,paris,87,black
13022,car,china,49,blue
13023,iphone12,china,76,black
13024,car,china,56,red
13025,tshirt,india,83,black
13026,ball,india,80,blue
13027,car,,9,black
13028,car,paris,100,red
13029,pc,usa,8,black
13030,pc,usa,45,
13031,ball,china,26,
13032,,paris,11,blue
13033,keyboard,china,73,blue
13034,tshirt,usa,24,
13035,iphone13,paris,90,red
13036,keyboard,,31,black
13037,tshirt,usa,69,black
13038,car,china,96,red
13039,car,india,14,red
13040,iphone13,india,97,
13041,,china,92,
13042,tshirt,usa,55,red
13043,pc,usa,30,red
13044,keyboard,india,62,red
13045,iphone13,china,28,black
13046,iphone13,india,83,black
13047,ball,paris,27,black
13048,,india,3,blue
13049,,,24,red
13050,iphone12,india,37,
13051,,india,15,
13052,keyboard,paris,53,red
13053,car,,36,
13054,iphone13,,40,blue
13055,iphone13,paris,43,
13056,keyboard,india,33,blue
13057,iphone12,paris,67,black
13058,iphone12,,3,blue
13059,,,68,red
13060,pc,china,42,blue
13061,pc,china,39,
13062,,paris,13,
13063,pc,china,8,blue
13064,keyboard,,28,black
13065,ball,china,27,red
13066,iphone13,usa,94,
13067,pc,india,95,black
13068,pc,paris,67,black
13069,keyboard,china,54,
13070,car,china,42,black
13071,keyboard,india,64,
13072,tshirt,china,95,black
13073,tshirt,india,35,
13074,keyboard,china,33,red
13075,tshirt,usa,38,black
13076,tshirt,india,57,black
13077,pc,india,68,red
13078,iphone12,china,26,blue
13079,ball,,28,blue
13080,iphone12,china,64,black
13081,pc,china,68,
13082,pc,,32,red
13083,keyboard,india,97,blue
13084,,usa,32,
13085,pc,usa,90,red
13086,,india,30,red
13087,pc,india,59,black
13088,pc,china,58,blue
13089,ball,usa,65,blue
13090,pc,usa,28,
13091,keyboard,,90,
13092,,usa,50,blue
13093,iphone13,paris,71,blue
13094,car,china,38,red
13095,iphone12,india,56,blue
13096,iphone12,india,85,red
13097,pc,paris,64,black
13098,iphone13,,7,
13099,keyboard,usa,84,black
13100,ball,india,77,red
13101,ball,china,32,blue
13102,ball,india,20,black
13103,,china,69,black
13104,iphone12,paris,84,
13105,keyboard,paris,97,red
13106,keyboard,,17,
13107,ball,,36,blue
13108,keyboard,paris,89,
13109,pc,paris,94,black
13110,tshirt,usa,86,red
13111,car,paris,43,
13112,ball,india,92,
13113,iphone12,,54,black
13114,car,china,29,red
13115,ball,paris,70,blue
13116,tshirt,india,16,
13117,ball,usa,8,red
13118,car,usa,60,
13119,,india,32,blue
13120,iphone13,,93,red
13121,pc,india,80,
13122,iphone13,,46,red
13123,car,paris,32,
13124,,usa,9,
13125,iphone13,,75,black
13126,car,china,14,
13127,pc,paris,37,
13128,ball,,86,red
13129,,china,70,black
13130,,,83,
13131,keyboard,china,94,
13132,iphone13,usa,52,blue
13133,car,,13,blue
13134,ball,paris,69,black
13135,ball,paris,32,black
13136,iphone12,china,75,black
13137,ball,paris,22,blue
13138,car,,66,black
13139,iphone13,china,41,blue
13140,tshirt,usa,44,black
13141,iphone13,paris,14,red
13142,pc,china,14,black
13143,car,,13,
13144,,,61,black
13145,ball,usa,36,black
13146,iphone13,usa,59,
13147,keyboard,india,97,black
13148,iphone13,,61,
13149,car,paris,71,red
13150,pc,india,56,black
13151,car,,36,black
13152,car,,1,blue
13153,,india,76,
13154,keyboard,china,86,red
13155,iphone13,paris,85,blue
13156,iphone12,,71,red
13157,tshirt,china,63,
13158,,usa,68,
13159,iphone13,paris,17,
13160,iphone12,,33,black
13161,car,,7,black
13162,tshirt,china,5,black
13163,,paris,90,
13164,ball,paris,31,blue
13165,iphone13,paris,66,black
13166,keyboard,china,46,black
13167,iphone12,paris,3,
13168,tshirt,china,96,blue
13169,iphone12,india,25,
13170,tshirt,paris,80,black
13171,keyboard,usa,93,black
13172,keyboard,china,70,
13173,,,70,
13174,iphone12,india,11,
13175,tshirt,,5,blue
13176,car,paris,83,
13177,,china,4,
13178,tshirt,usa,55,black
13179,pc,paris,6,red
13180,iphone12,,42,red
13181,,india,71,red
13182,iphone12,usa,84,red
13183,,china,66,
13184,tshirt,paris,50,blue
13185,ball,paris,78,blue
13186,keyboard,usa,91,blue
13187,keyboard,usa,39,
13188,car,paris,38,blue
13189,iphone12,india,35,blue
13190,car,china,2,black
13191,car,,1,red
13192,ball,usa,80,
13193,iphone12,paris,51,blue
13194,keyboard,usa,72,red
13195,tshirt,,54,black
13196,tshirt,india,4,blue
13197,iphone13,usa,28,black
13198,car,india,13,red
13199,ball,usa,61,red
13200,,usa,92,black
13201,ball,india,93,red
13202,keyboard,paris,10,
13203,pc,,13,blue
13204,car,,31,blue
13205,,usa,66,red
13206,pc,india,83,
13207,iphone12,,49,blue
13208,iphone12,india,22,blue
13209,pc,india,3,blue
13210,iphone12,usa,49,red
13211,keyboard,india,72,red
13212,keyboard,china,44,black
13213,,usa,70,
13214,,paris,100,blue
13215,pc,china,77,black
13216,tshirt,paris,8,
13217,iphone13,usa,98,
13218,ball,paris,55,black
13219,car,india,25,blue
13220,tshirt,china,19,black
13221,car,india,60,blue
13222,iphone13,usa,79,red
13223,car,china,7,black
13224,iphone12,china,55,blue
13225,iphone13,china,66,black
13226,car,usa,47,
13227,iphone12,china,98,black
13228,iphone13,india,5,blue
13229,ball,,24,red
13230,ball,paris,94,blue
13231,car,china,36,blue
13232,ball,usa,26,black
13233,keyboard,,41,black
13234,pc,china,71,
13235,ball,china,60,red
13236,tshirt,paris,48,
13237,,paris,13,blue
13238,ball,usa,66,black
13239,,usa,1,
13240,pc,china,38,blue
13241,,paris,64,
13242,iphone12,india,49,
13243,tshirt,china,96,blue
13244,ball,paris,93,
13245,,india,90,
13246,iphone12,,11,
13247,keyboard,paris,55,blue
13248,tshirt,paris,98,red
13249,car,usa,10,
13250,iphone12,paris,10,black
13251,iphone12,usa,29,
13252,keyboard,,57,
13253,keyboard,paris,58,
13254,ball,paris,83,red
13255,iphone13,usa,91,
13256,,china,82,blue
13257,pc,usa,61,red
13258,keyboard,china,13,blue
13259,tshirt,,82,red
13260,iphone12,,63,blue
13261,tshirt,india,89,black
13262,iphone12,china,81,red
13263,iphone13,usa,80,
13264,iphone12,usa,11,
13265,keyboard,india,77,
13266,tshirt,usa,57,red
13267,keyboard,india,48,black
13268,car,,69,
13269,ball,paris,30,
13270,pc,india,50,blue
13271,iphone13,paris,76,red
13272,pc,china,71,
13273,ball,paris,61,blue
13274,car,,19,blue
13275,iphone13,paris,81,red
13276,keyboard,,46,black
13277,pc,usa,30,blue
13278,,india,79,blue
13279,keyboard,india,93,blue
13280,,paris,15,blue
13281,tshirt,usa,72,red
13282,iphone13,paris,69,
13283,,usa,39,red
13284,pc,china,81,red
13285,pc,india,69,blue
13286,iphone13,india,35,black
13287,car,,27,black
13288,iphone12,usa,34,black
13289,,,75,black
13290,pc,china,40,black
13291,pc,india,86,
13292,,usa,100,
13293,ball,china,7,
13294,tshirt,china,48,red
13295,iphone12,paris,35,red
13296,pc,paris,77,blue
13297,iphone13,china,72,
13298,ball,china,19,black
13299,keyboard,india,35,
13300,keyboard,paris,70,
13301,keyboard,,32,black
13302,car,,45,blue
13303,ball,india,52,
13304,car,china,41,black
13305,iphone13,china,47,
13306,tshirt,,37,red
13307,ball,usa,79,black
13308,iphone12,paris,7,
13309,car,paris,57,blue
13310,iphone12,india,28,black
13311,iphone13,,78,black
13312,tshirt,,47,red
13313,ball,paris,95,blue
13314,ball,usa,72,red
13315,tshirt,china,20,black
13316,keyboard,china,83,black
13317,iphone13,usa,17,blue
13318,tshirt,china,55,red
13319,ball,china,79,black
13320,iphone13,india,16,blue
13321,keyboard,india,68,black
13322,pc,india,85,black
13323,iphone12,india,24,blue
13324,iphone13,paris,82,
13325,tshirt,usa,30,black
13326,keyboard,china,54,blue
13327,iphone12,usa,86,blue
13328,ball,paris,51,black
13329,iphone13,china,62,red
13330,,,32,blue
13331,car,india,54,
13332,,india,23,red
13333,tshirt,china,21,blue
13334,pc,india,18,red
13335,pc,paris,40,red
13336,tshirt,india,99,blue
13337,iphone12,paris,8,blue
13338,iphone12,china,27,
13339,,paris,53,red
13340,tshirt,india,98,
13341,car,usa,5,blue
13342,pc,china,7,
13343,car,china,80,
13344,car,india,46,blue
13345,car,india,47,blue
13346,iphone13,china,97,blue
13347,car,india,38,black
13348,tshirt,usa,15,black
13349,iphone13,usa,13,red
13350,iphone13,paris,84,
13351,ball,china,3,black
13352,iphone12,india,70,black
13353,car,paris,88,black
13354,iphone13,india,72,red
13355,ball,paris,82,
13356,keyboard,,59,
13357,,china,29,red
13358,tshirt,paris,90,blue
13359,iphone12,china,94,blue
13360,keyboard,usa,27,blue
13361,iphone13,paris,1,
13362,car,paris,4,blue
13363,pc,china,57,
13364,iphone12,,49,red
13365,pc,,25,black
13366,iphone12,india,60,red
13367,car,india,53,blue
13368,tshirt,,2,black
13369,iphone12,usa,40,
13370,tshirt,paris,32,
13371,tshirt,,44,black
13372,keyboard,india,100,red
13373,pc,china,64,black
13374,tshirt,usa,83,
13375,ball,,61,black
13376,,china,47,blue
13377,iphone12,,37,black
13378,,paris,50,black
13379,keyboard,,35,red
13380,,usa,1,blue
13381,pc,china,25,red
13382,pc,china,79,
13383,ball,,94,blue
13384,ball,paris,46,black
13385,keyboard,china,55,black
13386,keyboard,usa,74,black
13387,iphone12,usa,62,blue
13388,tshirt,usa,41,
13389,,china,75,red
13390,pc,,46,black
13391,,usa,57,black
13392,car,china,10,blue
13393,keyboard,paris,29,black
13394,ball,usa,78,
13395,,paris,26,red
13396,pc,paris,13,black
13397,pc,india,83,black
13398,keyboard,india,91,black
13399,ball,paris,66,black
13400,car,china,16,
13401,iphone12,,33,black
13402,tshirt,,25,
13403,iphone12,india,41,black
13404,car,paris,78,black
13405,keyboard,india,5,
13406,iphone12,china,88,red
13407,pc,india,67,black
13408,keyboard,paris,30,black
13409,tshirt,,64,black
13410,tshirt,usa,73,
13411,keyboard,china,16,
13412,,paris,4,red
13413,tshirt,,41,blue
13414,ball,usa,34,red
13415,iphone12,paris,10,
13416,iphone13,paris,68,blue
13417,car,china,20,blue
13418,car,india,11,blue
13419,,india,75,
13420,ball,usa,62,blue
13421,car,usa,56,black
13422,iphone13,,67,
13423,keyboard,,12,
13424,keyboard,usa,26,blue
13425,tshirt,india,8,blue
13426,pc,india,30,blue
13427,ball,usa,89,black
13428,,paris,7,blue
13429,car,china,40,black
13430,iphone13,china,57,black
13431,iphone13,,63,
13432,,china,42,black
13433,car,china,77,black
13434,iphone12,china,22,
13435,tshirt,,38,red
13436,iphone13,usa,62,blue
13437,iphone13,,21,
13438,pc,india,13,black
13439,keyboard,paris,55,red
13440,car,paris,75,black
13441,car,usa,52,red
13442,pc,china,58,red
13443,pc,usa,15,blue
13444,pc,paris,51,red
13445,,india,78,
13446,iphone13,usa,17,
13447,tshirt,paris,30,blue
13448,ball,india,67,red
13449,car,india,16,
13450,ball,paris,1,red
13451,ball,china,63,black
13452,,,25,red
13453,tshirt,paris,45,
13454,keyboard,china,96,blue
13455,tshirt,china,47,red
13456,iphone13,,71,
13457,iphone12,paris,74,blue
13458,tshirt,,49,red
13459,,paris,11,blue
13460,,paris,19,black
13461,iphone12,india,67,black
13462,,,78,black
13463,iphone12,paris,2,
13464,pc,usa,74,black
13465,ball,paris,63,blue
13466,,india,17,blue
13467,iphone13,paris,78,blue
13468,keyboard,,81,
13469,,usa,14,
13470,iphone12,usa,54,blue
13471,pc,india,68,blue
13472,,,2,
13473,keyboard,,82,blue
13474,iphone12,china,20,black
13475,pc,usa,5,blue
13476,ball,usa,67,black
13477,iphone13,,75,blue
13478,,,36,blue
13479,iphone13,,36,red
13480,tshirt,india,28,blue
13481,car,paris,71,black
13482,,usa,8,black
13483,iphone13,china,82,
13484,car,,71,
13485,car,china,44,red
13486,tshirt,usa,73,blue
13487,pc,paris,41,blue
13488,,,85,black
13489,pc,,60,black
13490,car,,90,
13491,tshirt,usa,78,red
13492,,usa,72,blue
13493,car,,39,blue
13494,keyboard,china,51,black
13495,iphone13,paris,20,blue
13496,pc,usa,56,blue
13497,,usa,62,red
13498,,,73,black
13499,car,paris,66,black
13500,iphone13,paris,100,red
13501,keyboard,india,92,blue
13502,iphone13,usa,58,black
13503,iphone12,,88,blue
13504,iphone12,china,26,black
13505,,paris,90,blue
13506,pc,,99,
13507,iphone13,,84,
13508,pc,,84,red
13509,ball,,37,black
13510,tshirt,china,19,red
13511,iphone12,india,85,black
13512,car,paris,25,red
13513,pc,china,54,blue
13514,pc,usa,89,black
13515,car,,29,
13516,keyboard,usa,72,red
13517,iphone12,usa,14,red
13518,ball,usa,56,black
13519,ball,paris,28,blue
13520,keyboard,india,54,red
13521,pc,,73,blue
13522,car,paris,74,
13523,iphone12,india,34,black
13524,tshirt,,83,black
13525,iphone13,india,18,black
13526,ball,china,13,blue
13527,pc,paris,14,blue
13528,car,usa,13,
